#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
 210300      6.14e-02    6.89e-02      1.04e-03    9.32e-04      3.29e-02    3.72e-02    2.4e-06
 210400      6.56e-02    6.34e-02      4.05e-04    4.05e-04      3.56e-02    3.45e-02    2.4e-06
 210500      5.99e-02    5.52e-02      4.10e-04    6.56e-04      3.25e-02    2.99e-02    2.4e-06
 210600      6.49e-02    5.92e-02      4.90e-04    1.52e-04      3.53e-02    3.23e-02    2.4e-06
 210700      5.82e-02    5.58e-02      3.00e-04    3.42e-04      3.16e-02    3.04e-02    2.4e-06
 210800      5.49e-02    6.98e-02      5.04e-04    4.25e-04      2.97e-02    3.79e-02    2.4e-06
 210900      6.05e-02    8.19e-02      9.83e-04    9.99e-04      3.25e-02    4.43e-02    2.4e-06
 211000      5.71e-02    4.88e-02      2.48e-04    5.80e-04      3.11e-02    2.64e-02    2.4e-06
 211100      6.66e-02    6.08e-02      7.25e-04    6.26e-04      3.61e-02    3.30e-02    2.4e-06
 211200      6.06e-02    7.28e-02      2.30e-04    2.02e-04      3.30e-02    3.96e-02    2.4e-06
 211300      7.33e-02    5.73e-02      1.87e-03    5.75e-04      3.86e-02    3.11e-02    2.4e-06
 211400      6.04e-02    6.03e-02      3.58e-04    2.15e-04      3.28e-02    3.28e-02    2.4e-06
 211500      5.96e-02    6.03e-02      3.58e-04    4.63e-05      3.24e-02    3.28e-02    2.4e-06
 211600      5.91e-02    5.96e-02      3.28e-04    3.11e-04      3.21e-02    3.24e-02    2.4e-06
 211700      6.20e-02    6.43e-02      8.16e-04    1.99e-03      3.33e-02    3.34e-02    2.4e-06
 211800      6.32e-02    6.60e-02      1.74e-03    9.96e-04      3.31e-02    3.56e-02    2.4e-06
 211900      6.09e-02    6.51e-02      1.00e-04    1.05e-04      3.32e-02    3.55e-02    2.4e-06
 212000      7.29e-02    5.78e-02      9.35e-04    2.52e-04      3.93e-02    3.15e-02    2.4e-06
 212100      6.92e-02    5.56e-02      1.01e-03    1.98e-04      3.73e-02    3.03e-02    2.4e-06
 212200      6.92e-02    6.39e-02      6.90e-04    5.51e-04      3.75e-02    3.47e-02    2.4e-06
 212300      6.35e-02    7.39e-02      2.67e-04    1.00e-03      3.45e-02    3.99e-02    2.4e-06
 212400      5.92e-02    6.78e-02      5.75e-04    4.34e-04      3.21e-02    3.69e-02    2.4e-06
 212500      7.28e-02    5.17e-02      7.03e-04    4.74e-05      3.95e-02    2.82e-02    2.4e-06
 212600      7.61e-02    5.93e-02      4.51e-04    4.69e-04      4.14e-02    3.22e-02    2.4e-06
 212700      7.81e-02    5.55e-02      5.43e-04    6.05e-04      4.24e-02    3.01e-02    2.4e-06
 212800      7.68e-02    5.27e-02      4.21e-04    1.56e-04      4.18e-02    2.87e-02    2.4e-06
 212900      7.21e-02    5.94e-02      7.78e-04    7.69e-04      3.91e-02    3.21e-02    2.4e-06
 213000      7.11e-02    6.23e-02      3.77e-04    5.44e-04      3.87e-02    3.38e-02    2.4e-06
 213100      6.24e-02    5.59e-02      1.37e-04    5.38e-05      3.40e-02    3.04e-02    2.4e-06
 213200      6.00e-02    6.37e-02      9.49e-04    3.97e-05      3.23e-02    3.47e-02    2.4e-06
 213300      5.94e-02    5.44e-02      1.98e-04    5.08e-04      3.23e-02    2.95e-02    2.4e-06
 213400      6.54e-02    6.34e-02      4.75e-04    5.49e-05      3.55e-02    3.45e-02    2.4e-06
 213500      6.90e-02    5.97e-02      4.06e-04    1.04e-03      3.75e-02    3.21e-02    2.4e-06
 213600      6.60e-02    6.16e-02      4.63e-04    4.97e-04      3.59e-02    3.35e-02    2.4e-06
 213700      5.88e-02    6.03e-02      3.43e-04    4.29e-04      3.20e-02    3.28e-02    2.4e-06
 213800      6.46e-02    5.73e-02      6.97e-04    8.01e-04      3.50e-02    3.09e-02    2.4e-06
 213900      7.17e-02    5.72e-02      6.73e-04    8.90e-04      3.89e-02    3.08e-02    2.4e-06
 214000      6.88e-02    5.83e-02      7.13e-04    2.11e-04      3.72e-02    3.17e-02    2.4e-06
 214100      6.36e-02    6.85e-02      5.13e-04    5.88e-04      3.45e-02    3.72e-02    2.4e-06
 214200      7.49e-02    6.68e-02      4.06e-04    8.47e-04      4.07e-02    3.61e-02    2.4e-06
 214300      7.07e-02    6.24e-02      3.56e-04    2.71e-05      3.85e-02    3.40e-02    2.4e-06
 214400      6.06e-02    5.90e-02      4.62e-04    7.40e-05      3.29e-02    3.21e-02    2.4e-06
 214500      7.35e-02    7.03e-02      6.90e-04    1.27e-03      3.97e-02    3.77e-02    2.4e-06
 214600      5.95e-02    5.13e-02      2.68e-04    7.36e-04      3.24e-02    2.77e-02    2.4e-06
 214700      6.34e-02    7.93e-02      6.64e-04    2.00e-04      3.44e-02    4.32e-02    2.4e-06
 214800      6.04e-02    5.59e-02      4.82e-04    1.47e-04      3.27e-02    3.05e-02    2.4e-06
 214900      6.45e-02    5.89e-02      1.07e-03    5.35e-04      3.45e-02    3.20e-02    2.4e-06
 215000      6.15e-02    7.08e-02      8.42e-04    9.41e-04      3.48e-02    4.02e-02    2.1e-06
 215100      5.82e-02    6.53e-02      5.67e-04    1.35e-05      3.31e-02    3.74e-02    2.1e-06
 215200      6.33e-02    6.74e-02      5.20e-04    1.13e-05      3.61e-02    3.86e-02    2.1e-06
 215300      6.09e-02    5.76e-02      6.09e-04    1.11e-04      3.47e-02    3.30e-02    2.1e-06
 215400      5.82e-02    5.74e-02      8.83e-04    1.03e-03      3.29e-02    3.23e-02    2.1e-06
 215500      6.42e-02    5.84e-02      5.14e-04    4.84e-04      3.66e-02    3.33e-02    2.1e-06
 215600      5.89e-02    5.77e-02      5.47e-04    4.74e-04      3.35e-02    3.29e-02    2.1e-06
 215700      6.27e-02    4.99e-02      3.95e-04    6.42e-04      3.58e-02    2.83e-02    2.1e-06
 215800      6.33e-02    6.03e-02      5.03e-04    5.90e-07      3.61e-02    3.45e-02    2.1e-06
 215900      6.15e-02    6.70e-02      7.29e-04    4.21e-05      3.49e-02    3.83e-02    2.1e-06
 216000      6.10e-02    5.80e-02      4.16e-04    3.12e-04      3.48e-02    3.32e-02    2.1e-06
 216100      5.75e-02    4.99e-02      4.81e-04    1.16e-04      3.28e-02    2.86e-02    2.1e-06
 216200      6.58e-02    5.31e-02      4.83e-04    3.71e-04      3.76e-02    3.03e-02    2.1e-06
 216300      5.98e-02    5.62e-02      2.23e-04    1.83e-04      3.42e-02    3.21e-02    2.1e-06
 216400      6.35e-02    6.70e-02      4.58e-04    6.88e-04      3.63e-02    3.81e-02    2.1e-06
 216500      5.30e-02    5.29e-02      1.62e-04    2.18e-04      3.03e-02    3.03e-02    2.1e-06
 216600      6.01e-02    5.42e-02      4.57e-04    8.02e-04      3.43e-02    3.07e-02    2.1e-06
 216700      6.19e-02    6.18e-02      5.50e-04    6.93e-04      3.53e-02    3.52e-02    2.1e-06
 216800      6.05e-02    6.88e-02      6.13e-04    1.69e-04      3.44e-02    3.94e-02    2.1e-06
 216900      6.25e-02    5.43e-02      3.33e-04    5.63e-04      3.57e-02    3.09e-02    2.1e-06
 217000      6.49e-02    6.31e-02      4.94e-04    1.49e-04      3.70e-02    3.61e-02    2.1e-06
 217100      6.40e-02    5.28e-02      3.78e-04    3.02e-04      3.66e-02    3.02e-02    2.1e-06
 217200      6.94e-02    6.43e-02      6.70e-04    1.42e-04      3.95e-02    3.68e-02    2.1e-06
 217300      6.43e-02    6.97e-02      2.48e-04    7.28e-04      3.67e-02    3.97e-02    2.1e-06
 217400      6.84e-02    6.17e-02      8.06e-04    5.58e-04      3.89e-02    3.52e-02    2.1e-06
 217500      6.48e-02    6.58e-02      7.23e-04    8.99e-04      3.68e-02    3.73e-02    2.1e-06
 217600      6.14e-02    5.91e-02      5.28e-04    4.05e-04      3.50e-02    3.38e-02    2.1e-06
 217700      6.24e-02    6.44e-02      3.74e-04    4.71e-04      3.56e-02    3.68e-02    2.1e-06
 217800      6.14e-02    6.36e-02      3.58e-04    1.62e-03      3.51e-02    3.53e-02    2.1e-06
 217900      6.27e-02    5.67e-02      7.60e-04    2.34e-04      3.55e-02    3.24e-02    2.1e-06
 218000      6.05e-02    5.44e-02      7.19e-04    5.97e-06      3.44e-02    3.11e-02    2.1e-06
 218100      6.75e-02    8.21e-02      3.09e-04    1.26e-03      3.85e-02    4.65e-02    2.1e-06
 218200      6.35e-02    5.57e-02      2.23e-04    6.18e-04      3.63e-02    3.17e-02    2.1e-06
 218300      6.17e-02    4.97e-02      2.66e-04    7.57e-04      3.53e-02    2.81e-02    2.1e-06
 218400      7.22e-02    6.77e-02      3.62e-04    2.60e-05      4.13e-02    3.88e-02    2.1e-06
 218500      6.35e-02    8.15e-02      1.55e-04    7.12e-04      3.64e-02    4.65e-02    2.1e-06
 218600      6.29e-02    5.76e-02      7.05e-04    1.05e-03      3.58e-02    3.24e-02    2.1e-06
 218700      5.81e-02    5.97e-02      5.57e-04    1.19e-03      3.31e-02    3.35e-02    2.1e-06
 218800      6.13e-02    6.15e-02      3.29e-04    3.77e-04      3.50e-02    3.51e-02    2.1e-06
 218900      6.17e-02    5.08e-02      3.04e-04    1.98e-05      3.53e-02    2.91e-02    2.1e-06
 219000      6.40e-02    5.14e-02      8.31e-04    1.53e-04      3.63e-02    2.94e-02    2.1e-06
 219100      7.63e-02    6.24e-02      6.41e-04    3.49e-04      4.35e-02    3.56e-02    2.1e-06
 219200      6.67e-02    5.07e-02      9.59e-04    8.73e-04      3.78e-02    2.86e-02    2.1e-06
 219300      6.07e-02    6.02e-02      1.20e-04    8.66e-05      3.47e-02    3.45e-02    2.1e-06
 219400      5.66e-02    5.44e-02      2.91e-04    3.29e-04      3.23e-02    3.11e-02    2.1e-06
 219500      6.55e-02    5.41e-02      4.16e-04    8.80e-04      3.74e-02    3.06e-02    2.1e-06
 219600      6.25e-02    5.49e-02      3.15e-04    2.70e-04      3.58e-02    3.14e-02    2.1e-06
 219700      6.31e-02    5.14e-02      8.47e-04    2.61e-04      3.58e-02    2.94e-02    2.1e-06
 219800      6.82e-02    6.17e-02      7.21e-04    6.55e-04      3.87e-02    3.51e-02    2.1e-06
 219900      6.53e-02    5.14e-02      6.66e-04    2.73e-04      3.71e-02    2.94e-02    2.1e-06
 220000      6.30e-02    5.72e-02      6.31e-04    5.59e-04      3.76e-02    3.42e-02    1.8e-06
 220100      6.11e-02    5.26e-02      3.67e-04    2.76e-04      3.66e-02    3.15e-02    1.8e-06
 220200      6.09e-02    8.88e-02      5.56e-04    6.33e-04      3.64e-02    5.31e-02    1.8e-06
 220300      6.14e-02    5.51e-02      4.23e-04    2.36e-04      3.67e-02    3.30e-02    1.8e-06
 220400      5.86e-02    5.20e-02      3.02e-04    3.22e-05      3.51e-02    3.12e-02    1.8e-06
 220500      6.47e-02    5.94e-02      3.38e-04    9.83e-04      3.87e-02    3.52e-02    1.8e-06
 220600      5.93e-02    5.30e-02      6.58e-04    3.63e-04      3.54e-02    3.17e-02    1.8e-06
 220700      5.85e-02    5.85e-02      9.08e-04    3.89e-04      3.46e-02    3.51e-02    1.8e-06
 220800      6.01e-02    7.87e-02      8.76e-04    3.44e-04      3.56e-02    4.72e-02    1.8e-06
 220900      5.44e-02    5.38e-02      3.58e-04    1.96e-04      3.26e-02    3.23e-02    1.8e-06
 221000      5.99e-02    6.21e-02      4.03e-04    2.60e-05      3.58e-02    3.73e-02    1.8e-06
 221100      5.65e-02    6.69e-02      9.55e-05    8.42e-05      3.39e-02    4.02e-02    1.8e-06
 221200      5.90e-02    5.61e-02      4.74e-04    2.42e-04      3.53e-02    3.36e-02    1.8e-06
 221300      5.99e-02    5.44e-02      4.54e-04    9.93e-04      3.58e-02    3.21e-02    1.8e-06
 221400      5.55e-02    6.83e-02      8.57e-04    1.88e-04      3.29e-02    4.10e-02    1.8e-06
 221500      5.76e-02    5.35e-02      2.42e-04    3.77e-04      3.45e-02    3.20e-02    1.8e-06
 221600      5.87e-02    5.19e-02      3.73e-04    1.65e-04      3.51e-02    3.11e-02    1.8e-06
 221700      5.77e-02    5.36e-02      5.09e-04    8.79e-04      3.45e-02    3.17e-02    1.8e-06
 221800      6.22e-02    5.80e-02      9.45e-05    6.02e-05      3.73e-02    3.48e-02    1.8e-06
 221900      6.67e-02    5.11e-02      3.20e-04    2.83e-04      4.00e-02    3.06e-02    1.8e-06
 222000      6.09e-02    5.63e-02      8.16e-04    1.01e-03      3.62e-02    3.33e-02    1.8e-06
 222100      5.56e-02    6.54e-02      3.20e-04    5.58e-04      3.33e-02    3.91e-02    1.8e-06
 222200      6.25e-02    5.67e-02      2.77e-04    2.33e-04      3.75e-02    3.40e-02    1.8e-06
 222300      5.27e-02    6.31e-02      7.61e-04    2.45e-04      3.12e-02    3.78e-02    1.8e-06
 222400      6.61e-02    6.28e-02      5.10e-04    4.18e-04      3.96e-02    3.76e-02    1.8e-06
 222500      5.85e-02    5.23e-02      6.30e-04    8.12e-06      3.48e-02    3.14e-02    1.8e-06
 222600      6.83e-02    5.90e-02      3.81e-04    4.00e-04      4.09e-02    3.54e-02    1.8e-06
 222700      5.54e-02    5.71e-02      7.54e-04    9.72e-05      3.29e-02    3.43e-02    1.8e-06
 222800      5.69e-02    6.03e-02      6.10e-04    6.11e-04      3.39e-02    3.60e-02    1.8e-06
 222900      5.60e-02    5.65e-02      7.87e-04    7.49e-04      3.33e-02    3.36e-02    1.8e-06
 223000      5.42e-02    5.30e-02      3.83e-04    4.10e-04      3.24e-02    3.17e-02    1.8e-06
 223100      6.16e-02    5.35e-02      2.00e-04    6.08e-04      3.70e-02    3.19e-02    1.8e-06
 223200      5.88e-02    5.32e-02      4.30e-04    3.71e-04      3.51e-02    3.18e-02    1.8e-06
 223300      5.74e-02    5.43e-02      7.95e-04    1.16e-04      3.41e-02    3.26e-02    1.8e-06
 223400      6.04e-02    4.86e-02      6.48e-04    1.65e-06      3.60e-02    2.91e-02    1.8e-06
 223500      6.23e-02    5.46e-02      6.94e-04    3.48e-04      3.72e-02    3.27e-02    1.8e-06
 223600      5.99e-02    5.50e-02      7.49e-04    1.21e-04      3.56e-02    3.30e-02    1.8e-06
 223700      6.13e-02    5.15e-02      5.94e-04    4.04e-05      3.66e-02    3.09e-02    1.8e-06
 223800      6.15e-02    6.42e-02      3.00e-04    8.55e-04      3.69e-02    3.82e-02    1.8e-06
 223900      6.19e-02    6.72e-02      2.27e-04    7.95e-04      3.71e-02    4.01e-02    1.8e-06
 224000      6.13e-02    5.53e-02      4.24e-04    5.61e-04      3.67e-02    3.30e-02    1.8e-06
 224100      5.66e-02    5.28e-02      1.40e-04    3.71e-04      3.39e-02    3.16e-02    1.8e-06
 224200      6.04e-02    6.17e-02      1.18e-03    1.18e-03      3.55e-02    3.63e-02    1.8e-06
 224300      5.85e-02    5.14e-02      3.89e-04    2.48e-04      3.50e-02    3.08e-02    1.8e-06
 224400      5.55e-02    6.20e-02      2.49e-04    1.79e-04      3.33e-02    3.72e-02    1.8e-06
 224500      5.94e-02    5.71e-02      4.65e-04    2.06e-04      3.55e-02    3.43e-02    1.8e-06
 224600      5.75e-02    7.35e-02      2.10e-04    2.38e-05      3.44e-02    4.41e-02    1.8e-06
 224700      6.27e-02    6.01e-02      2.13e-04    3.56e-04      3.76e-02    3.60e-02    1.8e-06
 224800      6.21e-02    6.53e-02      5.02e-04    2.74e-04      3.71e-02    3.91e-02    1.8e-06
 224900      5.61e-02    5.13e-02      2.38e-04    3.32e-04      3.36e-02    3.07e-02    1.8e-06
 225000      5.10e-02    5.07e-02      3.74e-04    4.71e-04      3.19e-02    3.17e-02    1.5e-06
 225100      5.15e-02    5.91e-02      7.81e-04    1.15e-03      3.19e-02    3.64e-02    1.5e-06
 225200      5.32e-02    4.71e-02      4.69e-04    1.61e-04      3.33e-02    2.95e-02    1.5e-06
 225300      5.27e-02    4.58e-02      3.60e-04    2.73e-04      3.30e-02    2.87e-02    1.5e-06
 225400      5.49e-02    5.36e-02      4.39e-04    5.65e-04      3.43e-02    3.34e-02    1.5e-06
 225500      5.34e-02    6.29e-02      3.43e-04    9.27e-05      3.34e-02    3.95e-02    1.5e-06
 225600      5.71e-02    5.40e-02      9.64e-04    1.01e-03      3.54e-02    3.33e-02    1.5e-06
 225700      5.61e-02    5.67e-02      5.18e-04    6.42e-04      3.50e-02    3.54e-02    1.5e-06
 225800      5.42e-02    6.20e-02      4.66e-04    3.68e-04      3.39e-02    3.89e-02    1.5e-06
 225900      5.48e-02    5.21e-02      5.07e-04    2.78e-04      3.43e-02    3.26e-02    1.5e-06
 226000      5.69e-02    6.58e-02      7.86e-04    9.58e-04      3.53e-02    4.09e-02    1.5e-06
 226100      5.49e-02    6.46e-02      1.03e-03    3.42e-04      3.39e-02    4.05e-02    1.5e-06
 226200      5.80e-02    6.26e-02      3.56e-04    6.18e-05      3.63e-02    3.93e-02    1.5e-06
 226300      5.10e-02    5.76e-02      4.52e-04    5.00e-04      3.18e-02    3.60e-02    1.5e-06
 226400      5.24e-02    5.11e-02      6.89e-05    1.13e-03      3.29e-02    3.13e-02    1.5e-06
 226500      5.92e-02    5.30e-02      4.39e-04    2.36e-04      3.70e-02    3.32e-02    1.5e-06
 226600      5.71e-02    5.80e-02      4.10e-04    1.90e-04      3.57e-02    3.64e-02    1.5e-06
 226700      5.34e-02    5.28e-02      5.01e-04    1.58e-04      3.33e-02    3.31e-02    1.5e-06
 226800      4.95e-02    4.86e-02      2.91e-04    3.30e-04      3.10e-02    3.05e-02    1.5e-06
 226900      5.42e-02    4.81e-02      3.26e-04    1.23e-04      3.39e-02    3.02e-02    1.5e-06
 227000      6.28e-02    5.29e-02      3.59e-04    7.79e-05      3.93e-02    3.32e-02    1.5e-06
 227100      5.66e-02    5.45e-02      5.07e-04    1.39e-04      3.53e-02    3.42e-02    1.5e-06
 227200      5.62e-02    5.59e-02      6.82e-04    9.48e-04      3.50e-02    3.46e-02    1.5e-06
 227300      5.59e-02    6.56e-02      4.88e-04    1.01e-03      3.49e-02    4.07e-02    1.5e-06
 227400      5.83e-02    5.48e-02      4.20e-04    3.59e-04      3.65e-02    3.43e-02    1.5e-06
 227500      5.90e-02    7.03e-02      3.41e-04    1.32e-05      3.69e-02    4.41e-02    1.5e-06
 227600      5.24e-02    5.03e-02      4.30e-04    6.28e-04      3.27e-02    3.13e-02    1.5e-06
 227700      5.53e-02    6.20e-02      3.28e-04    4.41e-04      3.47e-02    3.88e-02    1.5e-06
 227800      5.59e-02    6.08e-02      1.14e-03    1.50e-03      3.43e-02    3.70e-02    1.5e-06
 227900      5.44e-02    5.73e-02      8.39e-04    9.62e-04      3.37e-02    3.55e-02    1.5e-06
 228000      5.93e-02    4.62e-02      6.50e-04    7.66e-05      3.69e-02    2.90e-02    1.5e-06
 228100      5.59e-02    5.09e-02      7.92e-04    1.55e-04      3.47e-02    3.19e-02    1.5e-06
 228200      5.66e-02    4.84e-02      1.06e-03    1.59e-06      3.48e-02    3.04e-02    1.5e-06
 228300      5.30e-02    5.25e-02      4.84e-04    5.21e-05      3.31e-02    3.30e-02    1.5e-06
 228400      5.57e-02    5.28e-02      3.75e-04    1.60e-04      3.49e-02    3.31e-02    1.5e-06
 228500      5.34e-02    4.87e-02      7.38e-04    6.61e-05      3.32e-02    3.06e-02    1.5e-06
 228600      5.41e-02    5.58e-02      3.52e-04    2.73e-06      3.38e-02    3.50e-02    1.5e-06
 228700      5.28e-02    5.49e-02      7.61e-04    4.43e-04      3.28e-02    3.44e-02    1.5e-06
 228800      5.03e-02    5.85e-02      3.79e-04    4.42e-04      3.14e-02    3.66e-02    1.5e-06
 228900      5.19e-02    5.26e-02      5.58e-04    2.23e-04      3.23e-02    3.30e-02    1.5e-06
 229000      5.65e-02    5.94e-02      9.34e-04    1.71e-04      3.49e-02    3.72e-02    1.5e-06
 229100      5.51e-02    5.55e-02      5.03e-04    4.72e-04      3.44e-02    3.47e-02    1.5e-06
 229200      5.43e-02    6.04e-02      7.22e-04    5.39e-04      3.37e-02    3.78e-02    1.5e-06
 229300      5.38e-02    4.55e-02      2.85e-04    4.59e-04      3.37e-02    2.84e-02    1.5e-06
 229400      5.81e-02    6.07e-02      6.73e-04    2.60e-04      3.62e-02    3.81e-02    1.5e-06
 229500      5.35e-02    5.51e-02      1.16e-03    2.06e-05      3.28e-02    3.46e-02    1.5e-06
 229600      5.37e-02    6.17e-02      4.27e-04    2.55e-04      3.36e-02    3.87e-02    1.5e-06
 229700      5.47e-02    5.89e-02      3.96e-04    3.13e-04      3.42e-02    3.69e-02    1.5e-06
 229800      5.39e-02    5.73e-02      4.14e-04    2.63e-04      3.37e-02    3.59e-02    1.5e-06
 229900      5.80e-02    4.75e-02      4.52e-04    7.37e-05      3.63e-02    2.98e-02    1.5e-06
 230000      5.38e-02    4.72e-02      1.03e-03    4.98e-04      3.46e-02    3.07e-02    1.3e-06
 230100      5.02e-02    6.19e-02      1.70e-04    1.14e-04      3.28e-02    4.06e-02    1.3e-06
 230200      6.08e-02    5.03e-02      4.84e-04    1.90e-04      3.96e-02    3.29e-02    1.3e-06
 230300      5.25e-02    4.86e-02      9.61e-04    4.64e-04      3.37e-02    3.17e-02    1.3e-06
